Tweets,Sentiment,Word_count,Stop_word_count,Char_count,Punctuation_count,Mention_count,Hashtag_count,Avrg_word_len
lindseylauren omg yay awesome well i must see it which one is dying lindsey or lauren lol mrscjbaranlt,1,18,1,108,4,1,0,5.0
wiltongorske oh noooo i hate when stuff like that happens,0,10,3,61,2,1,0,5.0
jimmy has no balls,0,4,2,19,0,0,0,3.75
hahaha i finally got a quotnewquot haircut i had to get up at am too early for me d und krissi twitter,1,26,10,137,11,0,0,4.269230769230769
before my tutor came cant breathe jessicaveronica,0,7,1,52,2,1,0,6.428571428571429
jaycaruso yes at pm and now i cant keep my eyes opened,1,13,5,71,10,1,0,4.384615384615385
well done diversity they deserved it so much congratz,1,11,4,58,2,0,0,4.2727272727272725
dying to lose weight,0,4,1,23,2,0,0,4.75
the reality of it is were going to be seniors in days,1,13,7,58,1,0,0,3.4615384615384617
i love you central i do not love the stupid that say they are a red light even though cars still come though scary,0,27,10,134,5,0,0,3.962962962962963
i almost on a of that cake i suppose thats karma,0,13,7,63,1,0,0,3.8461538461538463
the offending noiseniks httptwitpiccomopsd httptwitpiccomopt httptwitpiccomopu httptwitpiccomopya,1,7,0,126,21,0,0,16.857142857142858
hurt my hip and knee at the beachargh the pain wish i had time to take a and get a load of seep no such luck though,0,28,15,127,8,0,0,3.5357142857142856
in social studies someone save me im also really happy ask me why imalexevans i wish i could see your blog,1,21,10,114,7,1,0,4.428571428571429
richardbarley i get paid by the minute so hrs will be hrs worked this week exactly and what i invoice,1,20,9,110,2,1,0,4.5
pamperingbeki just had a glass of wine and everyone else is in bed so it is peaceful,1,17,11,86,1,1,0,4.0588235294117645
gleepface im getting the impression the th is a popular one thats the one im going for fingers crossed,1,19,7,110,5,1,0,4.7894736842105265
lots of reqs today no fun,0,6,2,30,4,0,0,4.0
the kids have gone i am so sad i think i need shopping therapy followed by spa this afternoon to cheer myself up,0,24,6,128,2,0,0,4.25
my daughter told me she didnt love me tonightnever thought that moment would come,0,14,5,90,8,0,0,5.428571428571429
after seeing ronans latest update i wish i was in london right now,0,14,4,70,2,0,0,4.0
mileycyrus httptwitpiccomhac love it so cute,1,7,0,57,9,1,0,7.142857142857143
urface you could always dub in your own commentary like rachal and i are doing,1,15,8,88,4,1,0,4.866666666666666
actually im really missing fabian which is pretty sad since i talked to him like hours ago gosh time flies when you miss someone,0,25,8,137,6,0,0,4.48
hayleyjfoster depends if u have them in a row or have something in between x,1,15,10,78,1,1,0,4.2
jadynmaria ps i wrote you a message on myspace too but you didnt wrote me yet much lovexoxoalma,0,19,7,109,5,1,0,4.684210526315789
daviddevious i cant i have to finish making cookies im sorry babeand i was not ignoring you,0,17,5,100,7,1,0,4.823529411764706
ok friends im not leaving twitter i need my daily text,1,12,2,70,3,0,0,4.833333333333333
barne link to the new patrick wolf video if you havent already seen it httpbitlygku and for video meowmitchell,1,20,6,138,11,2,0,5.8
happy mothers to day to all the mothers todayhope you have a great one,1,14,8,72,1,0,0,4.142857142857143
baby cleaned now being fed and entertained,1,7,3,44,1,0,0,5.285714285714286
awww thts sad i never tweet to smilescheese anymore,0,9,3,56,4,1,0,5.222222222222222
kg,1,2,0,12,1,1,0,5.0
watching smallville really dont like the title song,0,8,2,53,1,0,0,5.625
omg yoonha i love the piano version of fire,1,10,2,50,3,1,0,4.0
in her room not wanting to revise i hate exams,0,10,5,48,1,0,0,3.8
whos watching conan tonight i am,1,6,1,36,3,0,0,5.0
nadhiyamali no i meant i am dumb not to have it before tweeting and,0,17,9,88,2,1,0,4.176470588235294
in bed on my psp am wake up for work tomorrow,1,14,5,54,3,0,0,2.7857142857142856
colorguardbabi fingers crossed for ya im sure u will do great good luck,1,13,3,82,9,1,0,5.3076923076923075
apezface nooooo i have to leave at today,0,9,3,49,4,1,0,4.444444444444445
takas lang to i hafta tweet ano english ng maangas,1,11,0,60,4,0,0,4.454545454545454
im hating i fitness and salads right now why cant i find overhead pressshoulder press im prolly just dumb,0,20,2,121,6,0,0,5.05
has to work tomorrow at am so hopefully there wont be any eye puffiness how embarrassing,0,16,7,92,2,0,0,4.75
lionl yes i am too studying for tomorrows exam a little bit of everything which is lots of work good luck with your physiology,1,24,12,133,6,1,0,4.541666666666667
damn i hope i can go this saturday,1,8,5,35,0,0,0,3.375
still thinking of moscato sigh,1,5,1,35,4,0,0,6.0
days to my bday,1,5,2,20,1,0,0,3.0
rainbowbtrfly so glad u will be tweeting wed miss u if u didnt lol,1,14,4,71,4,1,0,4.071428571428571
i can stop crying,0,4,2,18,0,0,0,3.5
omg thank you to everyone who put me in they follows i forgot yesterday was friday i even forgot my berfday tomorrow but i will do,0,26,14,133,2,0,0,4.115384615384615
carpediem lol you dont have to more fun what the might be under your great pictures hehehe,1,19,8,117,3,1,0,5.157894736842105
watching ncis,1,2,0,15,1,0,0,6.5
why does my quotweekendquot seem to go so fast and the week drags on and on thats just not right,1,20,12,104,7,0,0,4.2
i think we lost sarahockler boysummer,0,6,1,42,2,1,1,6.0
bardicbelle lol its okayhad i noticed i would have fixed it myself,1,12,4,72,5,1,0,5.0
chrisdjmoyles straight to the beer garden is it moyles,1,9,4,57,2,1,0,5.333333333333333
aleelavine thats no good bad wings at wing night,0,9,2,52,3,1,0,4.777777777777778
changed my mind now im running for states attorney,1,9,3,55,4,0,0,5.111111111111111
i had one original chicken sandwich for lunch from bk at decoto union city ca it was one of the worst cs ever i have been so far,0,28,13,133,4,0,0,3.75
decided i need to go and see more concerts,1,9,6,46,3,0,0,4.111111111111111
natealcantara oh i hate you i have been craving that for months,0,12,4,66,2,1,0,4.5
mommy is trying to reschedule my date with the doc my rash is now also on my chest,0,18,11,84,1,0,0,3.6666666666666665
raeholliday where hve u been i miss u,0,8,1,41,3,1,0,4.125
rajtilak thnx for asking turns out it was a minor muscle pull its gonna be painful but its not a fracture will get fine in days,1,26,14,137,8,1,0,4.269230769230769
philgerb i am happy to hear that all is well as for me i cannot complain life is good got my health and a roof over my head,1,28,13,130,6,1,0,3.642857142857143
shmephanie that sounds horrible haha you should not go,1,9,2,60,4,1,0,5.666666666666667
i think a good walk is in order after my fave show,1,12,5,52,1,0,0,3.3333333333333335
last day of may,1,4,3,16,0,0,0,3.0
i swear got the biggest effin bugs i eva seen miss my lil bro nd sis,0,16,4,70,1,0,0,3.375
thepistol love that movie tina,1,5,1,35,4,1,0,6.0
should have gone on a bike ride today but never quite happened still enjoyed the sun though,1,17,8,93,0,0,0,4.411764705882353
i have a feeling of general all over ickiness not usually a good sign if i get emotional migraine is on the way,0,23,11,115,3,0,0,4.0
headache again,0,2,1,18,3,0,0,8.0
tiffanyblews i wanted him to be my new best friend so bad but i never talked to him at my dates,0,21,11,99,3,1,0,3.7142857142857144
ohsoopretty damn well glad you liked the heres an awesome video instead httpbitlyfnva,0,14,4,104,9,1,0,6.428571428571429
iigodessii i just made my first long island ice tea,1,10,4,53,1,1,0,4.3
laryaku acho que s acho,1,8,0,43,5,1,0,4.375
i hate but in days the exam is over and i can spent my time in the sun,1,21,10,84,4,0,0,3.0
had with readingangel but unfortunate lack of jennis but i made a little bookyay for into bookbinding,0,20,7,137,8,2,0,5.8
thinking might need to sell my rsys,0,8,3,44,1,0,0,4.5
always my internet,0,3,2,19,0,0,0,5.333333333333333
michaelsheen httptwitpiccomft now this is a cute picture,1,9,4,69,8,1,0,6.666666666666667
franboogie hes watching and he only has followers damn that ngga look old lol,0,16,4,98,6,1,0,5.125
britbisesi did you figure it out yet,1,7,4,39,2,1,0,4.571428571428571
in history oh the joy xxx,0,6,1,26,0,0,0,3.3333333333333335
southside our from defeat,0,6,2,45,2,0,0,6.5
why does chuck have all the best lines ever,1,9,5,45,1,0,0,4.0
seanchoe after tweetdeck updated the day it died,0,9,3,58,2,1,0,5.333333333333333
jamievaron totally i have published work i cant even show my parents,0,12,4,73,4,1,0,5.083333333333333
mmm i need to study for human heredity but im already in summer mode,0,14,6,73,4,0,0,4.214285714285714
i learned how to board today i may have to buy one now glad i go to school minutes away from the beach,1,25,10,113,3,0,0,3.52
riskybizness goodness couldnt stand that chick i love u tho hopefully u stay on long keep seeing that pretty face of urs,1,24,6,138,7,1,0,4.708333333333333
louispang quite a mouth full im a supply chain and health safety manager i wish it will be quotphotographerquot next yr,1,23,7,148,11,1,0,5.434782608695652
also to say that im still very much in the aussie community just a change of brand in a month or so,1,23,13,109,4,0,0,3.6956521739130435
no for now ers dad is still in the hospital,0,11,6,59,2,0,0,4.363636363636363
to my workplace ill be going home now ill be back tomorrow i have to relax and have some fun this nyt,1,24,12,127,12,0,0,4.291666666666667
colorblindfish i love your neon green shades,1,7,1,48,3,1,0,5.857142857142857
why wont tca let me vote its says im young wen quite clearly im not,0,15,5,68,0,0,0,3.533333333333333
catingas good,1,2,0,17,1,1,0,7.5
i need it haha good luck with your chem final,1,11,4,57,3,0,0,4.181818181818182
ditty congratulations somehow i feel proud happy for you ps whats next,1,13,2,88,10,1,0,5.615384615384615
mcgiff hahaha dont you like morgan me neitherrrrr love and though you should them onto loosewomen xx,1,21,8,129,5,1,0,5.142857142857143
got my eyebrows threaded,1,6,1,36,0,0,0,5.0
im working,1,2,0,16,5,0,0,7.0
tsarnick im super tired right now ill twitpic them in a bit haha i wanted,0,16,3,84,6,1,0,4.25
saturday night oc course reunion couldnt get my stupid driver,1,12,2,68,4,0,0,4.666666666666667
headmutha check your dms,1,4,1,27,2,1,0,5.75
monnie not really injured so cant do much exercise the kgs are coming on already also still looking to rent some place fun times,1,24,8,138,9,1,0,4.75
missionburrito im not surprised the bandit is doing so well,1,11,5,71,4,1,0,5.454545454545454
bringing our kitten home this afternoon,1,6,2,40,0,0,0,5.666666666666667
looks like big accident ahead on e,0,7,1,38,1,0,0,4.428571428571429
is watching lost season one alone,0,6,2,35,1,0,0,4.833333333333333
monikasmusings,1,8,0,110,6,1,0,12.75
mickyfin yep but i got no such email yet hoping its just slow coming through never got last email either though,0,21,7,117,5,1,0,4.571428571428571
excited about airsoft on saturday just bought a new soldier shirt yay,1,13,3,74,1,0,0,4.6923076923076925
ddlovato i want to be more than a fan i want to be a friend do you think thats possible please reply back,1,23,13,108,2,1,0,3.6956521739130435
my house needs to be cleaned and i dont even know where to begin,0,14,7,68,3,0,0,3.857142857142857
family road trip to wisconsin and its my birthday woohoo,1,10,3,62,5,0,0,5.2
ckstrategies um chrissy get your bbm back so i can send you a pici cant do anything to ot yet bc of my freaking head,0,25,13,122,5,1,0,3.88
i really need to get high right now httpmylocmeksk,0,9,4,57,5,0,0,5.333333333333333
coraline today are an excitement to me,1,8,4,53,3,0,0,5.625
antoneellap im watching a video is very funny,1,9,3,56,3,1,0,4.555555555555555
i love music of lady gaga,1,6,2,27,1,0,0,3.5
unimaginatarian lol why did i it the wrong way we always use mla at our school,0,17,5,89,5,1,0,4.235294117647059
donnell gotta agree with you is it fair for kids to have such chances at a good education and a healthy home poor,0,25,10,131,4,1,0,4.24
i might be epileptic,0,4,1,22,1,0,0,4.5
andyclemmensen i love how you guys tell us the stuff we really wanna know about you,1,16,9,87,3,1,0,4.4375
blondie awwwwww well survive somehow least im this time,0,11,2,80,8,1,0,6.2727272727272725
if vcu brandcenter doesnt let me know of their decision by next week id have to let them go really like the school though,0,24,9,127,5,0,0,4.291666666666667
jobrich lol you started it good to meet you btw,1,12,4,54,4,1,0,3.5
finally in bed gonna be tired as s tomorrow,0,9,3,46,2,0,0,4.111111111111111
chillin at lunch miso soup n rice wit tofu n egg no water today jus sobe green tea,0,19,1,93,2,0,0,3.8947368421052633
en route to kfc to celebrate the end of school,1,10,4,47,0,0,0,3.7
shouldnt have taken a four hr nap todayahh i will never ever sleep tonight,0,14,5,78,3,0,0,4.571428571428571
herfection you were at santos i didnt see you,0,9,5,49,3,1,0,4.444444444444445
hope this rain stops so i can cycle to fuzu not likely methinks,0,14,4,77,3,1,0,4.5
wants to watch american idol marathon even though i already finished it ugh but cant wait to find out who wins,1,21,9,114,3,0,0,4.428571428571429
paezmp thanks girl yes im not work on the weekend least my reg job sorry u gotta work,0,19,5,97,10,2,1,4.105263157894737
theladyisugly good morning dear,1,4,0,35,3,1,0,7.75
amyamyamyy ohh well im off to see jonasbrothers ddlovato and your not,1,14,7,83,8,3,0,4.928571428571429
aiysha morning you,1,4,0,27,3,1,0,5.75
dirrty girl marathon complete hours min and some change great effort,1,14,2,82,3,0,0,4.714285714285714
skcho omg i played draw my thing with all night and he said that i was really good,1,19,10,104,1,1,0,4.473684210526316
benedicteba of course its an amazing song im so booored im considering calling and ask her to hang out,1,21,5,119,14,1,0,4.666666666666667
breagrant mmmmm i love american pancakes cant wait to try them when im in next week so are austin pancakes better lol,1,23,6,135,6,1,0,4.869565217391305
does anyone have any extra bike seat they do not want mine was stolen,0,14,8,72,2,0,0,4.142857142857143
i get stupidly excited when new people follow me and go and look and its usually just spammers,0,18,8,97,2,0,0,4.388888888888889
last day of class bitches,1,5,2,26,0,0,0,4.2
i still have two exams to go social and english part b,0,12,5,58,3,0,0,3.8333333333333335
anoopdoggdesai what are your plans for your music career i hoping to be able to buy your album in a few months,1,22,11,117,4,1,0,4.2272727272727275
mikegrace thx please dont go anywhere lol its scary,0,9,2,57,5,1,0,5.333333333333333
storminaccup have a of bees in gdn hadnt realised it was a he did look a bit tired away bless him,0,26,9,137,4,1,0,4.269230769230769
power is back back to work,0,6,3,29,1,0,0,3.6666666666666665
themisse aw dont do that you have pretty hair and im pretty sure that would hurt,1,16,6,86,5,1,0,4.375
